"[Repository]","[Page]","[Object]","[Name]","[Type]","[Identifier Type]","[Identifier Value]","[Locators]","[Properties]"
,"Reusable Objects","PlanSaveandEditActions","[[REUSABLE]]","ReUsable","NA","PlanSaveandEditActions","{""na"":""PlanSaveandEditActions""}","{}"
,"Reusable Objects","PlanSetup_STDASO","[[REUSABLE]]","ReUsable","NA","PlanSetup_STDASO","{""na"":""PlanSetup_STDASO""}","{}"
,"Reusable Objects","PlanSetupLifeADDwithDirectBill","[[REUSABLE]]","ReUsable","NA","PlanSetupLifeADDwithDirectBill","{""na"":""PlanSetupLifeADDwithDirectBill""}","{}"
,"Reusable Objects","Porting_Conversion_checkbox_reusables","[[REUSABLE]]","ReUsable","NA","Porting_Conversion_checkbox_reusables","{""na"":""Porting_Conversion_checkbox_reusables""}","{}"
,"Reusable Objects","Profile_Contract_reusables","[[REUSABLE]]","ReUsable","NA","Profile_Contract_reusables","{""na"":""Profile_Contract_reusables""}","{}"
,"Reusable Objects","RangesetUpReusables","[[REUSABLE]]","ReUsable","NA","RangesetUpReusables","{""na"":""RangesetUpReusables""}","{}"
,"Reusable Objects","RateComponent_reusables_ss_Employee","[[REUSABLE]]","ReUsable","NA","RateComponent_reusables_ss_Employee","{""na"":""RateComponent_reusables_ss_Employee""}","{}"
,"Reusable Objects","RateComponent_Reusbale","[[REUSABLE]]","ReUsable","NA","RateComponent_Reusable_Employee_SS","{""na"":""RateComponent_Reusable_Employee_SS""}","{}"
,"Reusable Objects","RateComponentFlag_Spouse","[[REUSABLE]]","ReUsable","NA","RateComponentFlag_Spouse","{""na"":""RateComponentFlag_Spouse""}","{}"
,"Reusable Objects","Rates_Tab_STD","[[REUSABLE]]","ReUsable","NA","Rates_Tab_STD","{""na"":""Rates_Tab_STD""}","{}"
,"Reusable Objects","RateSTD_Reusable","[[REUSABLE]]","ReUsable","NA","RateSTD_Reusable","{""na"":""RateSTD_Reusable""}","{}"
,"Reusable Objects","RatingStructureReusables_updated","[[REUSABLE]]","ReUsable","NA","RatingStructureReusables_updated","{""na"":""RatingStructureReusables_updated""}","{}"
,"Reusable Objects","RequiredCoverage_Continuation","[[REUSABLE]]","ReUsable","NA","RequiredCoverage_Continuation","{""na"":""RequiredCoverage_Continuation""}","{}"
,"Reusable Objects","Residence_Address_member","[[REUSABLE]]","ReUsable","NA","Correspondence_Address","{""na"":""Correspondence_Address""}","{}"
,"Reusable Objects","RKSServicesetup_DK","[[REUSABLE]]","ReUsable","NA","RKSServicesetup_DK","{""na"":""RKSServicesetup_DK""}","{}"
,"Reusable Objects","SearchGroup_legalname_sic_ss","[[REUSABLE]]","ReUsable","NA","SearchGroup_legalname_sic_ss","{""na"":""SearchGroup_legalname_sic_ss""}","{}"
,"Reusable Objects","SearchingDependent","[[REUSABLE]]","ReUsable","NA","SearchingDependent","{""na"":""SearchingDependent""}","{}"
,"Reusable Objects","SearchingGroup_R2","[[REUSABLE]]","ReUsable","NA","SearchingGroup_R2_ss","{""na"":""SearchingGroup_R2_ss""}","{}"
,"Reusable Objects","SearchingGroup_R7","[[REUSABLE]]","ReUsable","NA","SearchingGroup_R7","{""na"":""SearchingGroup_R7""}","{}"
,"Reusable Objects","SearchingGroup_SIC","[[REUSABLE]]","ReUsable","NA","SearchingGroup_SIC","{""na"":""SearchingGroup_SIC""}","{}"
,"Reusable Objects","SearchingGroupUpdated_DK","[[REUSABLE]]","ReUsable","NA","SearchingGroupUpdated_DK","{""na"":""SearchingGroupUpdated_DK""}","{}"
,"Reusable Objects","SearchingMember","[[REUSABLE]]","ReUsable","NA","SearchingMember","{""na"":""SearchingMember""}","{}"
,"Reusable Objects","SearchingMember_SIC","[[REUSABLE]]","ReUsable","NA","SearchingMember_SIC","{""na"":""SearchingMember_SIC""}","{}"
,"Reusable Objects","SearchingMemberUSingSSN","[[REUSABLE]]","ReUsable","NA","SearchingMemberUSingSSN","{""na"":""SearchingMemberUSingSSN""}","{}"
,"Reusable Objects","SearchingPerson","[[REUSABLE]]","ReUsable","NA","SearchingPerson","{""na"":""SearchingPerson""}","{}"
,"Reusable Objects","SearchingProducer","[[REUSABLE]]","ReUsable","NA","SearchingProducer","{""na"":""SearchingProducer""}","{}"
,"Reusable Objects","SelectCoverageandconfirmwithrange","[[REUSABLE]]","ReUsable","NA","SelectCoverageandconfirmwithrange","{""na"":""SelectCoverageandconfirmwithrange""}","{}"
,"Reusable Objects","SelectCoverageConfirmReusable_ADDProduct_DK","[[REUSABLE]]","ReUsable","NA","SelectCoverageConfirmReusable_ADDProduct_DK","{""na"":""SelectCoverageConfirmReusable_ADDProduct_DK""}","{}"
,"Reusable Objects","selectGPAttributes_R2","[[REUSABLE]]","ReUsable","NA","selectGPAttributes_R2","{""na"":""selectGPAttributes_R2""}","{}"
,"Reusable Objects","SIC_V3_Login","[[REUSABLE]]","ReUsable","NA","SIC_V3_Login","{""na"":""SIC_V3_Login""}","{}"
,"Reusable Objects","SIC_V3locity_Login","[[REUSABLE]]","ReUsable","NA","SIC_V3locity_Login","{""na"":""SIC_V3locity_Login""}","{}"
,"Reusable Objects","SIC_VelocityLogin","[[REUSABLE]]","ReUsable","NA","SIC_VelocityLogin","{""na"":""SIC_VelocityLogin""}","{}"
,"Reusable Objects","SpouseDepedentLife_BenefitSetup","[[REUSABLE]]","ReUsable","NA","SpouseDepedentLife_BenefitSetup","{""na"":""SpouseDepedentLife_BenefitSetup""}","{}"
,"Reusable Objects","SpouseDependentAttribute_Condition_R2","[[REUSABLE]]","ReUsable","NA","SpouseDependentAttribute_Condition_R2","{""na"":""SpouseDependentAttribute_Condition_R2""}","{}"
,"Reusable Objects","Stat_Rates","[[REUSABLE]]","ReUsable","NA","Stat_Rates","{""na"":""Stat_Rates""}","{}"
,"Reusable Objects","StatutoryProductPlanDetailsSetup","[[REUSABLE]]","ReUsable","NA","StatutoryProductPlanDetailsSetup","{""na"":""StatutoryProductPlanDetailsSetup""}","{}"
,"Reusable Objects","STD_ASO_Updated","[[REUSABLE]]","ReUsable","NA","STD_ASO_Updated","{""na"":""STD_ASO_Updated""}","{}"
,"Reusable Objects","STD_BuyUp_Updated","[[REUSABLE]]","ReUsable","NA","STD_BuyUp_Updated","{""na"":""STD_BuyUp_Updated""}","{}"
,"Reusable Objects","STD_Components_GI_Updated","[[REUSABLE]]","ReUsable","NA","STD_Components_GI_Updated","{""na"":""STD_Components_GI_Updated""}","{}"
,"Reusable Objects","STD_Rangesetup","[[REUSABLE]]","ReUsable","NA","STD_Rangesetup","{""na"":""STD_Rangesetup""}","{}"
,"Reusable Objects","STDASOACtivate_Reusables","[[REUSABLE]]","ReUsable","NA","STDASOACtivate_Reusables","{""na"":""STDASOACtivate_Reusables""}","{}"
,"Reusable Objects","STDBenefitSetup","[[REUSABLE]]","ReUsable","NA","STDBenefitSetup","{""na"":""STDBenefitSetup""}","{}"
,"Reusable Objects","STDBuyUp_Components_GI","[[REUSABLE]]","ReUsable","NA","STDBuyUp_Components_GI","{""na"":""STDBuyUp_Components_GI""}","{}"
,"Reusable Objects","STDBuyUpComponents_Updated_RangeSetUp","[[REUSABLE]]","ReUsable","NA","STDBuyUpComponents_Updated_RangeSetUp","{""na"":""STDBuyUpComponents_Updated_RangeSetUp""}","{}"
,"Reusable Objects","STDComponents_updated_rangeSetUp","[[REUSABLE]]","ReUsable","NA","STDComponents_updated_rangeSetUp","{""na"":""STDComponents_updated_rangeSetUp""}","{}"
,"Reusable Objects","TerminateOffereingReusable_DK","[[REUSABLE]]","ReUsable","NA","TerminateOffereingReusable_DK","{""na"":""TerminateOffereingReusable_DK""}","{}"
,"Reusable Objects","Termination_Verification_Coverage","[[REUSABLE]]","ReUsable","NA","Termination_Verification_Coverage","{""na"":""Termination_Verification_Coverage""}","{}"
,"Reusable Objects","Tier_5_reusables","[[REUSABLE]]","ReUsable","NA","Tier_5_reusables","{""na"":""Tier_5_reusables""}","{}"
,"Reusable Objects","Tier_6_reusables","[[REUSABLE]]","ReUsable","NA","Tier_6_reusables","{""na"":""Tier_6_reusables""}","{}"
,"Reusable Objects","Transportation_Benefit_Parameters_PS","[[REUSABLE]]","ReUsable","NA","Transportation_Benefit_Parameters_PS","{""na"":""Transportation_Benefit_Parameters_PS""}","{}"
,"Reusable Objects","Transportation_Component_PS","[[REUSABLE]]","ReUsable","NA","Transportation_Component_PS","{""na"":""Transportation_Component_PS""}","{}"
,"Reusable Objects","TypeofOrganization_DK","[[REUSABLE]]","ReUsable","NA","TypeofOrganization_DK","{""na"":""TypeofOrganization_DK""}","{}"
,"Reusable Objects","UAT_LOGIN_DK","[[REUSABLE]]","ReUsable","NA","UAT_LOGIN_DK","{""na"":""UAT_LOGIN_DK""}","{}"
,"Reusable Objects","verificationTab","[[REUSABLE]]","ReUsable","NA","verificationTab","{""na"":""verificationTab""}","{}"
,"Reusable Objects","Waive_button_reusable","[[REUSABLE]]","ReUsable","NA","Waive_button_reusable","{""na"":""Waive_button_reusable""}","{}"
,"Reusable Objects","WillPrepComponentAttribute","[[REUSABLE]]","ReUsable","NA","WillPrepComponentAttribute","{""na"":""WillPrepComponentAttribute""}","{}"
,"SIC_NonMandatoryFields","Add_Circle","Add_Circle","Web Element","Xpath","//i[text()=""add_circle""]","{""xpath"":""//i[text()=\""add_circle\""]""}","{}"
,"SIC_NonMandatoryFields","Add_Dup_errormsg","Add_Dup_errormsg","Web Element","Xpath","//div[text()=""SSN Already Exists for Other Participant""]","{""xpath"":""//div[text()=\""SSN Already Exists for Other Participant\""]""}","{}"
,"SIC_NonMandatoryFields","ApplyButton","ApplyButton","Web Element","Xpath","//i[text()=""save_alt""]","{""xpath"":""//i[text()=\""save_alt\""]""}","{}"
,"SIC_NonMandatoryFields","Cellphone_GearIcon","Cellphone_GearIcon","Web Element","Xpath","(//div[@id=""v3-widget-UNKNOWN_ACTION-v3iconbutton""])[3]","{""xpath"":""(//div[@id=\""v3-widget-UNKNOWN_ACTION-v3iconbutton\""])[3]""}","{}"
,"SIC_NonMandatoryFields","Cellphone_Primary","Cellphone_Primary","Check Box","Xpath","//input[@id=""v3-widget-CONTACT_INFO.PRIMARY_FLAG-CellPhone-0-true-v3checkbox-cb""]","{""xpath"":""//input[@id=\""v3-widget-CONTACT_INFO.PRIMARY_FLAG-CellPhone-0-true-v3checkbox-cb\""]""}","{}"
,"SIC_NonMandatoryFields","Cellphone_textbox","Cellphone_textbox","Text Box","Xpath","(//label[text()=""Cell Phone:""])[1]//following::input[1]","{""xpath"":""(//label[text()=\""Cell Phone:\""])[1]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","DetailsTab","DetailsTab","Web Element","Xpath","(//span[text()=""Details""])[2]","{""xpath"":""(//span[text()=\""Details\""])[2]""}","{}"
,"SIC_NonMandatoryFields","Homephone_Ext","Homephone_Ext","Text Box","Xpath","(//label[text()=""Ext:""])[1]//following::input[1]","{""xpath"":""(//label[text()=\""Ext:\""])[1]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","HomePhone_GearIcon","HomePhone_GearIcon","Web Element","Xpath","(//div[@id=""v3-widget-UNKNOWN_ACTION-v3iconbutton""])[2]","{""xpath"":""(//div[@id=\""v3-widget-UNKNOWN_ACTION-v3iconbutton\""])[2]""}","{}"
,"SIC_NonMandatoryFields","HomePhone_Primary","HomePhone_Primary","Check Box","Xpath","(//label[text()=""Primary:""])[1]//following::input[@id=""v3-widget-CONTACT_INFO.PRIMARY_FLAG-HomePhone-0-true-v3checkbox-cb""]","{""xpath"":""(//label[text()=\""Primary:\""])[1]//following::input[@id=\""v3-widget-CONTACT_INFO.PRIMARY_FLAG-HomePhone-0-true-v3checkbox-cb\""]""}","{}"
,"SIC_NonMandatoryFields","HomePhone_Textbox","HomePhone_Textbox","Text Box","Xpath","(//label[text()=""Home Phone:""])[1]//following::input[1]","{""xpath"":""(//label[text()=\""Home Phone:\""])[1]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","PrimaryEmail_GearIcon","PrimaryEmail_TextBox","Web Element","Xpath","(//div[@id=""v3-widget-UNKNOWN_ACTION-v3iconbutton""])[5]","{""xpath"":""(//div[@id=\""v3-widget-UNKNOWN_ACTION-v3iconbutton\""])[5]""}","{}"
,"SIC_NonMandatoryFields","PrimaryEmail_Primary","PrimaryEmail_Primary","Check Box","Xpath","(//label[text()=""Primary:""])[1]//following::input[@id=""v3-widget-CONTACT_INFO.PRIMARY_FLAG-PrimaryEmail-0-true-v3checkbox-cb""]","{""xpath"":""(//label[text()=\""Primary:\""])[1]//following::input[@id=\""v3-widget-CONTACT_INFO.PRIMARY_FLAG-PrimaryEmail-0-true-v3checkbox-cb\""]""}","{}"
,"SIC_NonMandatoryFields","PrimaryEmail_Textbox","PrimaryEmail_Textbox","Text Box","Xpath","(//label[text()=""Primary Email:""])[1]//following::input[1]","{""xpath"":""(//label[text()=\""Primary Email:\""])[1]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","Producer","Producer","Web Element","Xpath","//span[text()=""Producer""]","{""xpath"":""//span[text()=\""Producer\""]""}","{}"
,"SIC_NonMandatoryFields","Producer_LegalName","Producer_LegalName","Text Box","Xpath","//input[@id=""employerName""]","{""xpath"":""//input[@id=\""employerName\""]""}","{}"
,"SIC_NonMandatoryFields","ProducerId","ProducerId","Text Box","Xpath","//input[@name=""NpnCode""]","{""xpath"":""//input[@name=\""NpnCode\""]""}","{}"
,"SIC_NonMandatoryFields","SaveButton","SaveButton","Web Element","Xpath","//i[text()=""save""]","{""xpath"":""//i[text()=\""save\""]""}","{}"
,"SIC_NonMandatoryFields","Work_Primary","Work_Primary","Check Box","Xpath","//label[text()=""Primary:""]//following::input[@id=""v3-widget-CONTACT_INFO.PRIMARY_FLAG-Work-0-true-v3checkbox-cb""]","{""xpath"":""//label[text()=\""Primary:\""]//following::input[@id=\""v3-widget-CONTACT_INFO.PRIMARY_FLAG-Work-0-true-v3checkbox-cb\""]""}","{}"
,"SIC_NonMandatoryFields","Work_Textbox","Work_Textbox","Text Box","Xpath","//label[text()=""Work:""]//following::input[1]","{""xpath"":""//label[text()=\""Work:\""]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","WorkEmail_GearIcon","WorkEmail_GearIcon","Web Element","Xpath","(//div[@id=""v3-widget-UNKNOWN_ACTION-v3iconbutton""])[4]","{""xpath"":""(//div[@id=\""v3-widget-UNKNOWN_ACTION-v3iconbutton\""])[4]""}","{}"
,"SIC_NonMandatoryFields","WorkEmail_Primary","WorkEmail_Primary","Check Box","Xpath","(//label[text()=""Primary:""])[1]//following::input[@id=""v3-widget-CONTACT_INFO.PRIMARY_FLAG-WorkEmail-0-true-v3checkbox-cb""]","{""xpath"":""(//label[text()=\""Primary:\""])[1]//following::input[@id=\""v3-widget-CONTACT_INFO.PRIMARY_FLAG-WorkEmail-0-true-v3checkbox-cb\""]""}","{}"
,"SIC_NonMandatoryFields","WorkEmail_textbox","WorkEmail_textbox","Text Box","Xpath","(//label[text()=""Work Email:""])[1]//following::input[1]","{""xpath"":""(//label[text()=\""Work Email:\""])[1]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","Workphone_ContactSource","Workphone_ContactSource","Text Box","Xpath","//label[text()=""Contact Source:""]//following::input[1]","{""xpath"":""//label[text()=\""Contact Source:\""]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","WorkPhone_GearIcon","WorkPhone_GearIcon","Web Element","Xpath","(//div[@id=""v3-widget-UNKNOWN_ACTION-v3iconbutton""])[1]","{""xpath"":""(//div[@id=\""v3-widget-UNKNOWN_ACTION-v3iconbutton\""])[1]""}","{}"
,"SIC_NonMandatoryFields","Workphone_OkButton","Workphone_OkButton","Web Element","Xpath","//button[text()=""OK""]","{""xpath"":""//button[text()=\""OK\""]""}","{}"
,"SIC_NonMandatoryFields","WorkPhone_Primary","WorkPhone_Primary","Check Box","Xpath","(//label[text()=""Primary:""])[1]//following::input[@id=""v3-widget-CONTACT_INFO.PRIMARY_FLAG-WorkPhone-0-true-v3checkbox-cb""]","{""xpath"":""(//label[text()=\""Primary:\""])[1]//following::input[@id=\""v3-widget-CONTACT_INFO.PRIMARY_FLAG-WorkPhone-0-true-v3checkbox-cb\""]""}","{}"
,"SIC_NonMandatoryFields","WorkPhone_TextBox","WorkPhone_TextBox","Text Box","Xpath","(//label[text()=""Work Phone:""])[1]//following::input[1]","{""xpath"":""(//label[text()=\""Work Phone:\""])[1]//following::input[1]""}","{}"
,"SIC_NonMandatoryFields","World","World","Web Element","Xpath","//div[text()=""World""]","{""xpath"":""//div[text()=\""World\""]""}","{}"
,"StatutoryProductSetup_NJTDB","AppealsLevel","AppealsLevel","Text Box","Xpath","//Label [text()=""Appeals Level:""]//following::input[1]","{""xpath"":""//Label [text()=\""Appeals Level:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","AppealsLevel_AutoSuggest","AppealsLevel_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]","{""xpath"":""/html/body/div[12]/div/div/div[1]""}","{}"
,"StatutoryProductSetup_NJTDB","EventClassAttribute_NJTDB","EventClassAttribute_NJTDB","Web Element","Xpath","//div[text()=""New Jersey Temporary Disability Law""]//following::a[2]","{""xpath"":""//div[text()=\""New Jersey Temporary Disability Law\""]//following::a[2]""}","{}"
,"StatutoryProductSetup_NJTDB","FICAMatchBilling","FICAMatchBilling","Text Box","Xpath","//Label [text()=""FICA Match Billing:""]//following::input[1]","{""xpath"":""//Label [text()=\""FICA Match Billing:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","FICAMatchBilling_AutoSuggest","FICAMatchBilling_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]","{""xpath"":""/html/body/div[12]/div/div/div[1]""}","{}"
,"StatutoryProductSetup_NJTDB","MinimumWeeklyBenefitField","MinimumWeeklyBenefitField","Text Box","Xpath","//Label [text()=""Minimum Weekly Benefit:""]//following::input[1]","{""xpath"":""//Label [text()=\""Minimum Weekly Benefit:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","MinimumWeeklyBenefitStyle","MinimumWeeklyBenefitStyle","Text Box","Xpath","//label[text()=""Minimum Weekly Benefit Style:""]//following::input[1]","{""xpath"":""//label[text()=\""Minimum Weekly Benefit Style:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","MinimumWeeklyBenefitStyle_AutoSuggest","MinimumWeeklyBenefitStyle_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]/div","{""xpath"":""/html/body/div[12]/div/div/div[1]/div""}","{}"
,"StatutoryProductSetup_NJTDB","NJTDB_AttributeLink","NJTDB_AttributeLink","Web Element","Xpath","//div[text()=""New Jersey Temporary Disability Law""]//following::td[7]","{""xpath"":""//div[text()=\""New Jersey Temporary Disability Law\""]//following::td[7]""}","{}"
,"StatutoryProductSetup_NJTDB","PrumarcFundingOptions","PrumarcFundingOptions","Text Box","Xpath","//Label [text()=""Prumarc Funding Options:""]//following::input[1]","{""xpath"":""//Label [text()=\""Prumarc Funding Options:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","PrumarcFundingOptions_AutoSuggest","PrumarcFundingOptions_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]","{""xpath"":""/html/body/div[12]/div/div/div[1]""}","{}"
,"StatutoryProductSetup_NJTDB","RoundingIncrementField","RoundingIncrementField","Web Element","Xpath","//label[text()=""Rounding Increment:""]//following::input[1]","{""xpath"":""//label[text()=\""Rounding Increment:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","Selectall_Button","Selectall_Button","Web Element","Xpath","//span[text()=""Select All""]","{""xpath"":""//span[text()=\""Select All\""]""}","{}"
,"StatutoryProductSetup_NJTDB","SelectRoundingApplication","SelectRoundingApplication","Check Box","Xpath Full","/html/body/div[9]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[2]/div[1]/div/div[7]/div/div[2]/div[1]/div/div[31]/div/div[1]/div/div/div[1]/span[1]","{""xpath"":""//label[text()=\""Rounding application:\""]//following::span[2]"",""xpath by"":""//span[text()=\""Benefit Amount\""]"",""xpath full"":""/html/body/div[9]/div[2]/div[1]/div/div/div[1]/div/div/div[1]/div[2]/div[1]/div/div[7]/div/div[2]/div[1]/div/div[31]/div/div[1]/div/div/div[1]/span[1]""}","{}"
,"StatutoryProductSetup_NJTDB","SpecialMaternityHandling","SpecialMaternityHandling","Text Box","Xpath","//label[text()=""Special Maternity Handling:""]//following::input[1]","{""xpath"":""//label[text()=\""Special Maternity Handling:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","SpecialMaternityHandling_AutoSuggest","SpecialMaternityHandling_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]","{""xpath"":""/html/body/div[12]/div/div/div[1]""}","{}"
,"StatutoryProductSetup_NJTDB","TaxServices","TaxServices","Text Box","Xpath","//Label [text()=""Tax Services:""]//following::input[1]","{""xpath"":""//Label [text()=\""Tax Services:\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","TaxServices_AutoSuggest","TaxServices_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]","{""xpath"":""/html/body/div[12]/div/div/div[1]""}","{}"
,"StatutoryProductSetup_NJTDB","TelephonicLevelofService","TelephonicLevelofService","Text Box","Xpath","//Label [text()=""Telephonic Level of Service (Core=Standard):""]//following::input[1]","{""xpath"":""//Label [text()=\""Telephonic Level of Service (Core=Standard):\""]//following::input[1]""}","{}"
,"StatutoryProductSetup_NJTDB","TelephonicLevelofService_AutoSuggest","TelephonicLevelofService_AutoSuggest","Web Element","Xpath","/html/body/div[12]/div/div/div[1]","{""xpath"":""/html/body/div[12]/div/div/div[1]""}","{}"
,"V3 application","Login","Login","Button","Xpath","//button[@type='button']","{""xpath"":""//button[@type='button']""}","{}"
,"V3 application","V3password","V3password","Password","Xpath","//*[@id=""password""]","{""xpath"":""//*[@id=\""password\""]""}","{}"
,"V3 application","V3username","V3username","Text Box","Xpath","//*[@id=""username""]","{""xpath"":""//*[@id=\""username\""]""}","{}"
,"V3locity","Add_Class","Add_Class","Web Element","Xpath Add Id","//div[@id='v3-widget-NEW_ENROLL_ADD_MEMBER_CONTRACT_DETAIL-V3MenuItem']//span[contains(text(),'Add')]","{""xpath add id"":""//div[@id='v3-widget-NEW_ENROLL_ADD_MEMBER_CONTRACT_DETAIL-V3MenuItem']//span[contains(text(),'Add')]""}","{}"
,"V3locity","addButton","addButton","Web Element","Xpath Addbutton","//input[@id=""ADD_POLICY""]","{""xpath addbutton"":""//input[@id=\""ADD_POLICY\""]""}","{}"
,"V3locity","AddButtonClass","AddButtonClass","Web Element","Xpath AddbuttonClasses","//*[@id=""POLICY_CLASS_GRID_table_controls""]/table/tbody/tr/td[1]/div/table/tbody/tr/td/input","{""xpath addbuttonclasses"":""//*[@id=\""POLICY_CLASS_GRID_table_controls\""]/table/tbody/tr/td[1]/div/table/tbody/tr/td/input""}","{}"
,"V3locity","Address2","Address2","Text Box","Xpath manual","//label[text()=""Address 2:""]//following::input[1]","{""xpath manual"":""//label[text()=\""Address 2:\""]//following::input[1]""}","{}"
,"V3locity","AddressLine3","AddressLine3","Text Box","Xpath manual","//label[text()=""Address 3:""]//following::input[1]","{""xpath manual"":""//label[text()=\""Address 3:\""]//following::input[1]""}","{}"
,"V3locity","altActions","altActions","Web Element","Xpath AltActions","//button[@alt=""Actions""]","{""xpath altactions"":""//button[@alt=\""Actions\""]""}","{}"
,"V3locity","ApplyButton","ApplyButton","Web Element","Xpath Apply","(//i[contains(text(), 'save_alt')])[1]","{""xpath apply"":""(//i[contains(text(), 'save_alt')])[1]""}","{}"
,"V3locity","autosuggestionname","autosuggestionname","Web Element","Xpath by","//div[2]/div[2]/div/table/tbody[2]/tr[1]/td[3]/div/span","{""xpath by"":""//div[2]/div[2]/div/table/tbody[2]/tr[1]/td[3]/div/span""}","{}"
,"V3locity","billingOffset","txt div","Text Box","xpath by id","//*[@id=""v3-widget-BILLING_CYCLE_DETAIL.BILLING_CYCLE_STYLE-v3listableentitycombobox-input""]","{""xpath by id & class"":""/html[1]/body[@class=\""ERPFTIC-k-d\""]/div[@class=\""ERPFTIC-l-f ERPFTIC-g-b\""]/div[@class=\""ERPFTIC-l-a\""]/div[@class=\""ERPFTIC-l-g\""]/div[@class=\""ERPFTIC-l-j\""]/div[@class=\""ERPFTIC-l-e\""]/div[@class=\""ERPFTIC-x-a\""]/div[@class=\""ERPFTIC-k-d\""]/div[1]/div[1]/div[3]/div[1]/div[1]/div[@class=\""ERPFTIC-Cb-a\""]/div[@class=\""ERPFTIC-Cb-d ERPFTIC-Cb-g\""]/div[1]/div[@class=\""\""]/div[1]/div[2]/div[@class=\""ERPFTIC-M-h ERPFTIC-M-g\""]/div[@class=\""ERPFTIC-M-c\""]/div[@class=\""ERPFTIC-M-a\""]/div[1]/div[2]/div[1]/div[1]/div[@class=\""ERPFTIC-Cb-a\""]/div[@class=\""ERPFTIC-Cb-d ERPFTIC-Cb-g\""]/div[1]/div[@class=\""\""]/div[1]/div[2]/div[@class=\""ERPFTIC-M-h\""]/div[@class=\""ERPFTIC-M-c\""]/div[@class=\""ERPFTIC-M-a\""]/div[@class=\""ERPFTIC-y-a\""]/div[@class=\""ERPFTIC-y-b\""]/div[@class=\""ERPFTIC-f-d ERPFTIC-f-n\""]/div[8]/div[@class=\""ERPFTIC-rb-c\""]/div[@class=\""ERPFTIC-rb-b\""]/div[1]/div[@class=\""ERPFTIC-Hb-u\""]/table[1]/tbody[1]/tr[1]/td[1]/input[@class=\""ERPFTIC-Hb-e ERPFTIC-Hb-n\""]"",""xpath by id"":""//*[@id=\""v3-widget-BILLING_CYCLE_DETAIL.BILLING_CYCLE_STYLE-v3listableentitycombobox-input\""]"",""id"":""v3-widget-BILLING_CYCLE_DETAIL.BILLING_CYCLE_STYLE-v3listableentitycombobox-input"",""xpath by tag"":""/html[1]/body[1]/div[8]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[1]/div[3]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[8]/div[1]/div[1]/div[1]/div[1]/table[1]/tbody[1]/tr[1]/td[1]/input[1]""}","{""* isdisplayed"":""true"",""* isselected"":""false"",""autocomplete"":""off"",""tabindex"":""0"",""* isenabled"":""true"",""style"":""width: 125px;"",""id"":""v3-widget-BILLING_CYCLE_DETAIL.BILLING_CYCLE_STYLE-v3listableentitycombobox-input"",""tag"":""input"",""page url"":""https://prucorever.v3locitydev.com/app?service=home#worldnavigation/423793/tapestry/WorldPages:BillingEntityCycleUsage"",""type"":""text"",""class"":""ERPFTIC-Hb-e ERPFTIC-Hb-n"",""value"":""Advance""}"
